word,english,japanese,example,present,teForm,negative,past,pastNegative,potential,imperative,volitional,group,desirative,conditional,passive,causative,causativePassive,honorific,humble,mark
shikikan,commander,指揮官,,,,,,,,,,,,,,,,,,false
shiki,command; direction,指揮,,,,,,,,,,,,,,,,,,false
shidousha,leader; guide; mentor; coach,指導者,,,,,,,,,,,,,,,,,,false
shitei seki ken,reserved seat ticket,指定席券,,,,,,,,,,,,,,,,,,false
sasu,to point; to indicate; to name; to nominate; to insert,指す,Tokei no hari wa goji o sashite ita. (The hands of the watch stood at five.),sashimasu,sashite,sasanai; sashimasen,sashita,,,,,,,,,,,,,false
yubi,finger,指,,,,,,,,,,,,,,,,,,false
motte kuru,to bring (a thing); to bring something to your home,持って来る,うちに来る時、お土産を持ってこなくてもいいですよ。(You do not have to bring anything when you come to my house.),motte kimasu,motte kite,,,,,,,,,,,,,,,false
motsu,to hold; to carry; to have; to own; to possess,持つ,,mochimasu,motte; motanakute,motanai,motta; mochimashita,motanakatta,moteru,mote,motou; mochimashou,,,moteba,,motaseru,motaserareru,,,false
mochikaeru,"to bring back; to carry home; to take out (e.g., food)",持ち帰る,,,,,,,,,,,,,,,,,,false
mochiba,job; station; position; post; route,持ち場,,,,,,,,,,,,,,,,,,false
mochinushi,"owner; proprietor; possessor (e.g., of talent, beauty, etc.)",持ち主,,,,,,,,,,,,,,,,,,false
hirou,to pick up; to find; (～を),拾う,suteru (to discard; to throw away),hiroimasu,hirotte; hirowanakute,hirowanai,hirotta; hiroimashita,,,,,,,,,,,,,false
genkotsu,(clenched) fist; knuckles,拳骨,,,,,,,,,,,,,,,,,,false
nuguu,"to get rid of; to eliminate (e.g., one's shame); to remove (e.g., an impression); to erase; to wipe; to mop",拭う,"Kanojo wa sotto namida o nugutta.
(She secretly wiped away the tears.)Kanojo wa sotto namida o nugutta.
(She secretly wiped away the tears.)Kanojo wa sotto namida o nugutta.
(She secretly wiped away the tears.)Kanojo wa sotto namida o nugutta.
(She secretly wiped away the tears.)Kanojo wa sotto namida o nugutta.
(She secretly wiped away the tears.)Kanojo wa sotto namida o nugutta.
(She secretly wiped away the tears.)Kanojo wa sotto namida o nugutta.
(She secretly wiped away the tears.)Kanojo wa sotto namida o nugutta.
(She secretly wiped away the tears.)Kanojo wa sotto namida o nugutta.
(She secretly wiped away the tears.)Kanojo wa sotto namida o nugutta.
(She secretly wiped away the tears.)Kanojo wa sotto namida o nugutta.
(She secretly wiped away the tears.)Kanojo wa sotto namida o nugutta.
(She secretly wiped away the tears.)Kanojo wa sotto namida o nugutta.
(She secretly wiped away the tears.)Kanojo wa sotto namida o nugutta.
(She secretly wiped away the tears.)Kanojo wa sotto namida o nugutta.
(She secretly wiped away the tears.)Kanojo wa sotto namida o nugutta.
(She secretly wiped away the tears.)Kanojo wa sotto namida o nugutta.
(She secretly wiped away the tears.)Kanojo wa sotto namida o nugutta.
(She secretly wiped away the tears.)Kanojo wa sotto namida o nugutta.
(She secretly wiped away the tears.)Kanojo wa sotto namida o nugutta.
(She secretly wiped away the tears.)",,nugutte,,,,,,,,,,,,,,,false
shoutaisha,hostess; greeter,招待者,,,,,,,,,,,,,,,,,,false
shoutai suru,to invite someone (to an event/a place) (person を event/place に),招待する,oji ga watashitachi wo yuushoku ni shoutai shite kureta no. (My uncle invited us to dinner.),shoutai shimasu,shotai shite,,,,,,,,,,,,,,,false
maneku,to invite; to beckon to,招く,招くようなことが起きないように,manekimasu,maneite,,,,,,manekimashou,,,,,,,,,false
hakushu,to clap hands; to applause; to applaud,拍手,,,,,,,,,,,,,,,,,,false
tantousha,person in charge,担当者,,,,,,,,,,,,,,,,,,false
katsugu,to carry on one's shoulders,担ぐ,,,katsuide,,,,,,,,,,,,,,,false
osu,to push; to press,押す,,oshimasu,oshite; osanakute,osanai,,,,,,,,,,,,,,false
oshikomu,to push into; to cram into; to stuff into; to crowd into; to break in; to burglarize,押し込む,,oshikomimasu,oshikonde,oshikomanai,oshikonda; oshikomimashita,,,,,,,,,,,,,false
oshitsukeru,to press; to push; to force,押し付ける,,,,,,,,,,,,,,,,,,false
teikou,resistance; opposition,抵抗,,,,,,,,,,,,,,,,,,false
daku,to embrace; to hug; to hold something in one's arms,抱く,Chotto akachan o dakasete kureru? (Can I hold your baby for a little while?),,,,,,,,,,,,,,,,,false
idaku,"to embrace; to hold in the arms (e.g., a baby); to hug; to harbor (e.g., grudge); to bear (e.g., a grudge); to entertain (e.g., a suspicions); to have sex with; to make love to; to sleep with; to sit on eggs",抱く,,,idaite,,idaita,,,,,,,,,,,,,false
dakishimeru,to hug someone close; to hold someone tight; to embrace closely,抱きしめる,,dakishimemasu,dakishimete,dakishimenai,dakishimeta,,,,,,,,,,,,,false
kakaeru,"to carry under or in the arms; to have (esp. problems, debts, etc.)",抱える,,kakaemasu,kakaete,,kakaeta,,,,,,,,,,,,,false
nukeana,secret passage; underground passage,抜け穴,,,,,,,,,,,,,,,,,,false
nuku,to remove; to extract; to draw out; to unplug,抜く,nukitakunai no desu ga. (I don't want [the tooth] extracted.),nukimasu,nuite,,nuita,,,,,,,,,,,,,false
nuki,without; not including,抜き,,,,,,,,,,,,,,,,,,false
nukaru,to make a mistake,抜かる,,,,,,,,,,,,,,,,,,false
oru,to fold; to bond; to break; to snap,折る,,orimasu,otte,oranai,otta,,,,,,,,,,,,,false
oriitte,earnestly,折り入って,,,,,,,,,,,,,,,,,,false
touhyou suru,to vote,投票する,,,,,,,,,,,,,,,,,,false
touyo suru,to prescribe medicine; to administer medicine,投与する,,,,,,,,,,,,,,,,,,false
nagetobasu,to throw; to fling (away); to hurl,投げ飛ばす,nagetobashimasu,,,,,,,,,,,,,,,,,false
nagesuteru,to throw away,投げ捨てる,,,,,,,,,,,,,,,,,,false
nageru,to throw; to cast away; to face defeat; to give up,投げる,,,,,,,,,,,,,,,,,,false
osaeru,"to pin something down; to hold something down; to hold something back; to stop; to restraing; to curb; to seize; to grasp; to arrest; to gain control of something; to govern; to keep down (e.g., information); to suppress; to catch happening; to determine (important points); to find (proof); to understand",抑える、押さえる,,osaemasu,osaete,,osaeta; osaemashita,,osaerareru,,,,,,,,,,,false
somosomo,in the first place; to begin with; from the start; originally,抑,,,,,,,,,,,,,,,,,,false
haaku suru,to grasp; to catch; to understand,把握する,,,,,,,,,,,,,,,,,,false
gishi,engineer; technician,技師,,,,,,,,,,,,,,,,,,false
waza,technique; art; skill,技,,,,,,,,,,,,,,,,,,false
atsukai suru,treatment; service,扱いする,,,,,,,,,,,,,,,,,,false
harau,to pay,払う,,haraimasu,haratte; harawanakute,harawanai,haratta,harawanakatta,,,,,,harawanakereba,harawaseru,,,,,false
haraiotosu,to brush off; to shake off,払い落とす,,,,,,,,,,,,,,,,,,false
haraimodoshi,refund,払い戻し,,,,,,,,,,,,,,,,,,false
utsu,"to hit; to strike; to knock; to beat; to punch; to slap; to tap; to bang; to clap; to pound; to strike (noon, etc.); to sound (cymbals, etc.); to beat (a drum, etc.); to move; to impress; to touch (emotionally); to insert; to write in; to mark; to till (soil); to do; to carry out; to play; to perform; to bind (a criminal); to impress; to type; to send; to transmit",打つ,reji wo utsu koto ga dekimasu. (I can use the register.); Koronde atama o hidoku utta. (I fell down and hit my head hard.),uchimasu,utte,utanai,utta,,,ute; utsuna,utou,,,,,,,,,false
uchiakeru,to speak one's mind,打ち明ける,,,,,uchiakemashita,,,,,,,,,,,,,false
sainou,talent,才能,,,,,,,,,,,,,,,,,,false
tekubi,wrist,手首,,,,,,,,,,,,,,,,,,false
tebukuro,gloves,手袋,,,,,,,,,,,,,,,,,,false
shujutsu o suru,to have surgery; to have an operation (medical),手術する,,,,,,,,,,,,,,,,,,false
tetsuduki,procedure,手続き,,,,,,,,,,,,,,,,,,false
tegara,achievement; feat; meritorious deed; distinguished service,手柄,,,,,,,,,,,,,,,,,,false
teryouri,home cooking,手料理,,,,,,,,,,,,,,,,,,false
tesuuryou,fee; commission,手数料,,,,,,,,,,,,,,,,,,false
tegakari,clue; key; scent; track; contact; handhold; on hand,手掛かり,,,,,,,,,,,,,,,,,,false
tebyoushi,clapping hands,手拍子,,,,,,,,,,,,,,,,,,false
tenagedan,hand grenade,手投げ弾,,,,,,,,,,,,,,,,,,false
teate,salary; pay; compensation; allowance; benefit; bonus,手当て,,,,,,,,,,,,,,,,,,false
techou,notebook; memo pad; diary; certificate; identification card,手帳,,,,,,,,,,,,,,,,,,false
tejina,magic,手品,,,,,,,,,,,,,,,,,,false
temae,this side (closer to the speaker),手前,,,,,,,,,,,,,,,,,,false
teire suru,to repar; to maintain; to tend to,手入れする,,,,,,,,,,,,,,,,,,false
tezukuri,hand-made; home-made,手作り,,,,,,,,,,,,,,,,,,false
tetsudau,to help,手伝う,手伝いますか？ (Shall I help?) ご飯を作るのを手伝ってくれる？ (Could you help me to make the meal?),,tetsudatte,,,,,,,,,,,,,,,false
teshita,subordinate; underling,手下,,,,,,,,,,,,,,,,,,false
te no hira,palm of the hand,手の平,,,,,,,,,,,,,,,,,,false
tekozuru,to have much trouble; to have a hard time; to not know how to handle,手こずる,,,,,,,,,,,,,,,,,,false
tobira,door; gate; opening,扉,,,,,,,,,,,,,,,,,,false
sei,cause; reason; fault,所為,,,,,,,,,,,,,,,,,,false
shoyuukaku,possessives (part of speech),所有格,,,,,,,,,,,,,,,,,,false
dokoro ka,far from; anything but; not at all; let alone; to say nothing of; not to speak of; much less,所か,,,,,,,,,,,,,,,,,,false
tokoro,place,所,watashi no tokoro e motte kite kudasai. (Please bring it to me.),,,,,,,,,,,,,,,,,false
modoru,to return; to go back (～に),戻る,"来月もどります。 (I will return next month.)
modotekite (to return)来月もどります。 (I will return next month.)
modotekite (to return)来月もどります。 (I will return next month.)
modotekite (to return)来月もどります。 (I will return next month.)
modotekite (to return)来月もどります。 (I will return next month.)
modotekite (to return)来月もどります。 (I will return next month.)
modotekite (to return)来月もどります。 (I will return next month.)
modotekite (to return)来月もどります。 (I will return next month.)
modotekite (to return)来月もどります。 (I will return next month.)
modotekite (to return)来月もどります。 (I will return next month.)
modotekite (to return)来月もどります。 (I will return next month.)
modotekite (to return)来月もどります。 (I will return next month.)
modotekite (to return)来月もどります。 (I will return next month.)
modotekite (to return)来月もどります。 (I will return next month.)
modotekite (to return)来月もどります。 (I will return next month.)
modotekite (to return)来月もどります。 (I will return next month.)
modotekite (to return)来月もどります。 (I will return next month.)
modotekite (to return)来月もどります。 (I will return next month.)
modotekite (to return)来月もどります。 (I will return next month.)
modotekite (to return)来月もどります。 (I will return next month.)
modotekite (to return)来月もどります。 (I will return next month.)
modotekite (to return)来月もどります。 (I will return next month.)
modotekite (to return)来月もどります。 (I will return next month.)
modotekite (to return)来月もどります。 (I will return next month.)
modotekite (to return)来月もどります。 (I will return next month.)
modotekite (to return)来月もどります。 (I will return next month.)
modotekite (to return)来月もどります。 (I will return next month.)
modotekite (to return)来月もどります。 (I will return next month.)
modotekite (to return)来月もどります。 (I will return next month.)
modotekite (to return)来月もどります。 (I will return next month.)
modotekite (to return)来月もどります。 (I will return next month.)
modotekite (to return)来月もどります。 (I will return next month.)
modotekite (to return)来月もどります。 (I will return next month.)
modotekite (to return)来月もどります。 (I will return next month.)
modotekite (to return)来月もどります。 (I will return next month.)
modotekite (to return)来月もどります。 (I will return next month.)
modotekite (to return)来月もどります。 (I will return next month.)
modotekite (to return)",modorimasu,modotte,modoranai,modotta,,,modore; modorinasai; modoru na,modorou,,,,,,,,,false
modottekuru,(something/someone) comes back,戻ってくる,,,,,,,,,,,,,,,,,,false
koseki,census; family register,戸籍,,,,,,,,,,,,,,,,,,false
todana,cupboard; locker; closet; wardrobe; cabinet,戸棚,,,,,,,,,,,,,,,,,,false
toguchi,door; doorway,戸口,,,,,,,,,,,,,,,,,,false
sentou,battle; figh; combat,戦闘,,,,,,,,,,,,,,,,,,false
senryaku,strategy; tactics,戦略,,,,,,,,,,,,,,,,,,false
sensou,war,戦争,,,,,,,,,,,,,,,,,,false
tatakau,"to fight against, struggle against; to battle; to combat",戦う,,,tatakatte,,tatakatta,,,,,,,,,,,,,false
tatakai,battle; fight; struggle; conflict,戦い,,,,,,,,,,,,,,,,,,false
ikusa,war,戦,,,,,,,,,,,,,,,,,,false
gaman suru,to be patient (～を); to be tolerant; endurance; perseverance,我慢する,Itakute gaman dekinai. (It is too painful to bear.),,,,,,,,,,,,,,,,,false
ware nagara,even if I say so myself; for me (to do such a thing),我ながら,,,,,,,,,,,,,,,,,,false
wagamama [na],selfishness; egoism; willfulness,我がままな,"Kare wa hitorikko nanode, sukoshi wagamama na tokoro ga aru. (Being an only child, he is a little selfish.)",,,,,,,,,,,,,,,,,false
waga,my; our; one's own,我が,,,,,,,,,,,,,,,,,,false
seichou,growth; grow to adulthood,成長,,,,,,,,,,,,,,,,,,false
seika,results; outcome; accomplishment,成果,,,,,,,,,,,,,,,,,,false
seikou suru,to succeed; to go well,成功する,しゅじゅつは　せいこうしました。 (Your surgery went well.),,,,,,,,,,,,,,,,,false
seikou,success,成功,daisekou (huge success); seikou e michibiku (I/It leads towards success.),,,,,,,,,,,,,,,,,false
kainin,pregnancy; conception,懐妊,,,,,,,,,,,,,,,,,,false
kaichuu dentou,flashlight; torch,懐中電灯,,,,,,,,,,,,,,,,,,false
natsukashii,to miss; to long for,懐かしい,母の料理が懐かしい。(I miss my mother's cooking.),,natsukashikute,,natsukashikatta,,,,,,,,,,,,,false
akogareru,to long for; to yearn after; to admire; to be attracted by,憧れる,憧れ (yearning; longing; aspiration),,,,,,,,,,,,,,,,,false
